graph size,average degree,cluster size,max modularity,max performance,scale,predicted cluster size,modularity,performance,improved modularity,improved performance,naive modularity,naive performance,ddcrp time
501,9.55688622754491,50,0.23244811415897015,0.9453333333333334,29000,85,0.15259736294230422,0.9641996007984032,0.18887356933129254,0.9749141716566866,0.18506252403495504,0.9770459081836327,1.6751773357391357
996,9.779116465863455,50,0.24258807011034328,0.9473693770055095,1000,4,0.003146342903161818,0.03144437044661056,0.30534340491379564,0.7485439244414845,0.3095564555232766,0.7438578434340377,72.68608736991882
996,9.779116465863455,50,0.24258807011034328,0.9473693770055095,2000,37,0.07638405525174037,0.5124901616516316,0.27489644515092615,0.9533087122358782,0.2550464647571985,0.9650299691227221,42.027207374572754
996,9.779116465863455,50,0.24258807011034328,0.9473693770055095,3000,52,0.1275060399967955,0.794900203830397,0.25024931588867017,0.9674012633448367,0.2246166657531127,0.9737866037012372,20.87353277206421
996,9.779116465863455,50,0.24258807011034328,0.9473693770055095,4000,68,0.13676277253772626,0.8930334402938387,0.2347462568885478,0.9729914633408003,0.21039863978850523,0.978930798571169,12.183490514755249
996,9.779116465863455,50,0.24258807011034328,0.9473693770055095,5000,81,0.1406875898620815,0.9188068858347965,0.22166191618634803,0.9769712013884685,0.2032105376335018,0.9810962442735767,10.284415483474731
996,9.779116465863455,50,0.24258807011034328,0.9473693770055095,6000,93,0.14202981839953785,0.9636132469576799,0.21356648634518002,0.9800912191479486,0.195290889618795,0.9827591774131703,5.368058443069458
996,9.779116465863455,50,0.24258807011034328,0.9473693770055095,7000,105,0.13886800129865198,0.9551230045811386,0.2058995062592496,0.9813263102661904,0.19704837057119612,0.983939779217372,6.630631446838379
996,9.779116465863455,50,0.24258807011034328,0.9473693770055095,8000,114,0.13592071476457712,0.9583378741095033,0.19519281609316555,0.9829508990736817,0.18979638991605138,0.9851869790720672,6.1361212730407715
996,9.779116465863455,50,0.24258807011034328,0.9473693770055095,9000,118,0.13510882535238583,0.9622732134568425,0.19726570504576899,0.9832415087485621,0.19252492948066569,0.9853787007325786,5.697298526763916
996,9.779116465863455,50,0.24258807011034328,0.9473693770055095,10000,121,0.13521425650063873,0.9658230913604166,0.1968100805754546,0.9838308005892918,0.1860423368990046,0.9856531654255212,5.272949934005737
996,9.779116465863455,50,0.24258807011034328,0.9473693770055095,11000,128,0.1312402548393761,0.9688099130189098,0.19149846733763684,0.9848539888196,0.184161357512997,0.9860527537284818,4.997676610946655
996,9.779116465863455,50,0.24258807011034328,0.9473693770055095,12000,130,0.1321723328090939,0.9736715707049303,0.19136681016490356,0.9846824483865109,0.17953212687998857,0.9862041129341487,4.396990537643433
996,9.779116465863455,50,0.24258807011034328,0.9473693770055095,13000,132,0.13241218287381568,0.9738733829791528,0.18636244618816122,0.985015438638978,0.18628747854905153,0.9862101673023753,4.284393072128296
996,9.779116465863455,50,0.24258807011034328,0.9473693770055095,14000,134,0.1322212430798291,0.9742931525095356,0.18851451918252382,0.9851829428265827,0.18227970350256567,0.9864725232588646,4.348207712173462
996,9.779116465863455,50,0.24258807011034328,0.9473693770055095,15000,139,0.13282722446862785,0.9795967790761034,0.18386001121563103,0.9856672922847167,0.18305682867491113,0.9867146979879317,3.604877471923828
996,9.779116465863455,50,0.24258807011034328,0.9473693770055095,16000,141,0.13258303150917697,0.9798066638412948,0.18440923982476634,0.9857116909850457,0.18267908116153464,0.9868216584932695,3.4910526275634766
996,9.779116465863455,50,0.24258807011034328,0.9473693770055095,17000,143,0.13169708098444566,0.9809408488224254,0.1861863059674747,0.9860567899739662,0.1742927827835847,0.9869427458578031,3.3584144115448
996,9.779116465863455,50,0.24258807011034328,0.9473693770055095,18000,144,0.13143429368931014,0.9810740449234122,0.18642158123532163,0.9862303485297976,0.18076318996158855,0.9870880506952433,3.3599820137023926
996,9.779116465863455,50,0.24258807011034328,0.9473693770055095,19000,144,0.13143429368931014,0.9810740449234122,0.18642158123532163,0.9862303485297976,0.17788070953623794,0.9869972351718431,3.4355626106262207
996,9.779116465863455,50,0.24258807011034328,0.9473693770055095,20000,145,0.13123806230999832,0.9810861536598656,0.18623260206856712,0.9862444753889932,0.1800586501608557,0.9870638332223366,3.3553900718688965
996,9.779116465863455,50,0.24258807011034328,0.9473693770055095,21000,147,0.13040310917531378,0.9819075296159513,0.1802413258056491,0.98632318217594,0.1796691388840868,0.9872333555326835,3.321498155593872
996,9.779116465863455,50,0.24258807011034328,0.9473693770055095,22000,148,0.13024263289047047,0.9819478920707957,0.18053837137231254,0.98637767148998,0.17933956377098192,0.9871667574821901,3.2684624195098877
996,9.779116465863455,50,0.24258807011034328,0.9473693770055095,23000,150,0.12918229195215222,0.9824080240560231,0.1801260071931829,0.9865007769772558,0.18004026664530345,0.9872515186373635,3.192737340927124
996,9.779116465863455,50,0.24258807011034328,0.9473693770055095,24000,151,0.12890575918437905,0.9828399023228592,0.17851078766617895,0.986547193800327,0.17908969974996738,0.987336279792537,3.1166586875915527
996,9.779116465863455,50,0.24258807011034328,0.9473693770055095,25000,151,0.12890575918437905,0.9828399023228592,0.17851078766617895,0.986547193800327,0.17906360021756634,0.9872010655688079,3.1459624767303467
996,9.779116465863455,50,0.24258807011034328,0.9473693770055095,26000,151,0.12890575918437905,0.9828399023228592,0.17851078766617895,0.986547193800327,0.1804072201678972,0.9871183225363767,3.1518445014953613
996,9.779116465863455,50,0.24258807011034328,0.9473693770055095,27000,153,0.12839327652433494,0.9831224395067708,0.1803915983960804,0.9865895743779136,0.17789848167340597,0.9873302254243103,3.1587464809417725
996,9.779116465863455,50,0.24258807011034328,0.9473693770055095,28000,154,0.12843944613334793,0.9831708744525842,0.17985927756157002,0.9867611148110028,0.17651195982611548,0.9874028778430304,3.0451385974884033
996,9.779116465863455,50,0.24258807011034328,0.9473693770055095,29000,155,0.12823916700749252,0.9831789469435531,0.17928222069494745,0.9867490060745494,0.1801603497927638,0.9876147807309641,3.051833152770996
1502,9.804260985352863,50,0.2358712783831724,0.9481304518691933,1000,4,0.0014586331380134778,0.019685056832950246,0.2884263313255347,0.6677181923103195,0.3197637946920827,0.7489973395454961,160.81594800949097
1502,9.804260985352863,50,0.2358712783831724,0.9481304518691933,2000,14,0.006702319479023925,0.06614942013801718,0.30191300663859033,0.9123513751595697,0.2977397494721314,0.91984305181366,153.12955689430237
1502,9.804260985352863,50,0.2358712783831724,0.9481304518691933,3000,31,0.11729875301604654,0.7232941022008408,0.26148176489998326,0.9557835832480964,0.2612551896179732,0.9638580937164837,55.608678340911865
1502,9.804260985352863,50,0.2358712783831724,0.9481304518691933,4000,54,0.15304343625325145,0.9133263133055548,0.24092300242028925,0.972715925734375,0.22867425063179062,0.9773200467331588,20.352424144744873
1502,9.804260985352863,50,0.2358712783831724,0.9481304518691933,5000,78,0.1579320836372767,0.9604506893318348,0.22164623898404856,0.9802732488150376,0.21589931332757908,0.9826808758652686,11.137211084365845
1502,9.804260985352863,50,0.2358712783831724,0.9481304518691933,6000,94,0.15645811306718044,0.9649838412208106,0.2210342634543634,0.9825966000473719,0.20738156943119004,0.9845810737803736,10.168010711669922
1502,9.804260985352863,50,0.2358712783831724,0.9481304518691933,7000,120,0.15286619345723773,0.9705717715043056,0.21586629588509149,0.9850876158016272,0.19653255430368619,0.9874686294356803,9.047360897064209
1502,9.804260985352863,50,0.2358712783831724,0.9481304518691933,8000,139,0.1510938208335967,0.9787092670576473,0.20671630485605982,0.987230882917824,0.1945392138296084,0.9884861490475502,7.225502967834473
1502,9.804260985352863,50,0.2358712783831724,0.9481304518691933,9000,154,0.14902713183435007,0.9775524705677795,0.20190371748549718,0.9881703365089053,0.18856503963043048,0.9894016505640714,7.804518699645996
1502,9.804260985352863,50,0.2358712783831724,0.9481304518691933,10000,163,0.14680106450448044,0.9790969358199727,0.19942502982959917,0.9884657454284804,0.1866563271039134,0.9897023821668821,7.49938440322876
1502,9.804260985352863,50,0.2358712783831724,0.9481304518691933,11000,174,0.14554694583215563,0.9838926734152376,0.19543501024619772,0.9890397081040514,0.1860019638184536,0.9901583586973974,6.075771331787109
1502,9.804260985352863,50,0.2358712783831724,0.9481304518691933,12000,184,0.14192662015437443,0.9853484272801709,0.19056239200045288,0.9896544780177617,0.18361428625263077,0.990461751641826,5.60436487197876
1502,9.804260985352863,50,0.2358712783831724,0.9481304518691933,13000,196,0.14058777208424672,0.9859933590655497,0.1891535709313993,0.9901406164199456,0.18304741918976344,0.9907651445862545,5.402587175369263
1502,9.804260985352863,50,0.2358712783831724,0.9481304518691933,14000,201,0.14045056524293673,0.9865229660474908,0.18742035810127858,0.9903171520805926,0.18066969297043337,0.9908689369093485,5.251458406448364
1502,9.804260985352863,50,0.2358712783831724,0.9481304518691933,15000,207,0.13935801069281867,0.986954990503446,0.1846048371955101,0.9905442532319776,0.18084922300827322,0.9911661200566688,5.2594382762908936
1502,9.804260985352863,50,0.2358712783831724,0.9481304518691933,16000,213,0.13904181795587767,0.9883353396892085,0.18278316897686997,0.9907802255220887,0.18060778065439415,0.9912291051416233,4.802753448486328
1502,9.804260985352863,50,0.2358712783831724,0.9481304518691933,17000,215,0.1386740147138636,0.9883867922938192,0.18184593474768365,0.990801516255031,0.17897315901427185,0.9912690252658902,4.760905742645264
1502,9.804260985352863,50,0.2358712783831724,0.9481304518691933,18000,218,0.13828835622920818,0.9885544568157403,0.18098685409605067,0.9908982116671442,0.17520090698730065,0.9912637025826546,4.8297600746154785
1502,9.804260985352863,50,0.2358712783831724,0.9481304518691933,19000,220,0.13790409037969678,0.9886422810891274,0.18106403006217833,0.9909611967520987,0.17673423517188044,0.9914020923467799,4.645383596420288
1502,9.804260985352863,50,0.2358712783831724,0.9481304518691933,20000,223,0.13713458106924836,0.9888250265468826,0.1805099918435849,0.9910986994023514,0.17744527225177797,0.9914925779617849,4.585729360580444
1502,9.804260985352863,50,0.2358712783831724,0.9481304518691933,21000,226,0.13626256090034997,0.9887309924763873,0.17889432295327037,0.9911235385907842,0.17730468066147545,0.9915227398334533,4.651972770690918
1502,9.804260985352863,50,0.2358712783831724,0.9481304518691933,22000,228,0.13580874629838047,0.9888560755324236,0.17872652425253804,0.9911776525370126,0.17773368606783282,0.9915058846698739,4.592844486236572
1502,9.804260985352863,50,0.2358712783831724,0.9481304518691933,23000,231,0.1356312544881357,0.9889580936277723,0.17760548062983778,0.9912175726612795,0.17711063401624036,0.991697501266355,4.549633741378784
1502,9.804260985352863,50,0.2358712783831724,0.9481304518691933,24000,232,0.13553538400918044,0.9889811585884599,0.17806258775330674,0.9912397505080944,0.17525268350186093,0.9915333851999244,4.650578498840332
1502,9.804260985352863,50,0.2358712783831724,0.9481304518691933,25000,234,0.1349390225940573,0.9890867251392991,0.17618122067845896,0.9913009613653038,0.17486092877991938,0.9917587121235644,4.558961629867554
1502,9.804260985352863,50,0.2358712783831724,0.9481304518691933,26000,235,0.13492657188250468,0.9890379338763061,0.17714086618843997,0.9913204778705009,0.17710999764653887,0.9916788718750305,4.57006049156189
1502,9.804260985352863,50,0.2358712783831724,0.9481304518691933,27000,236,0.13501855958400535,0.9891248710358208,0.17662463201922002,0.9913524139699145,0.17308560487650285,0.9916770976472853,4.516992092132568
1502,9.804260985352863,50,0.2358712783831724,0.9481304518691933,28000,241,0.1346293134498729,0.9892801159635254,0.17552721708022173,0.9914553191791358,0.17470098786158922,0.9917640348067999,4.4623212814331055
1502,9.804260985352863,50,0.2358712783831724,0.9481304518691933,29000,243,0.13446815512863533,0.9893404397068621,0.17536842900555386,0.991520965605708,0.17497737521255907,0.9918589559911679,4.553099632263184
2000,9.996,50,0.24315177251372733,0.948583791895948,1000,1,0.0,0.005000500250125063,0.0,0.005000500250125063,0.0,0.005000500250125063,286.2010259628296
2000,9.996,50,0.24315177251372733,0.948583791895948,2000,6,0.0017015059325049824,0.023735867933966984,0.31883553741624693,0.8302916458229115,0.33582198385556705,0.8302616308154077,276.7540843486786
2000,9.996,50,0.24315177251372733,0.948583791895948,3000,19,0.016693507134746495,0.12568634317158578,0.29535871971837957,0.9394287143571786,0.279123464111535,0.9429434717358679,248.16193389892578
2000,9.996,50,0.24315177251372733,0.948583791895948,4000,48,0.11800868306506278,0.7824197098549275,0.24721242038231864,0.9705327663831916,0.2367377973598403,0.9756383191595798,81.23148965835571
2000,9.996,50,0.24315177251372733,0.948583791895948,5000,66,0.136671610420879,0.9231665832916458,0.2323275848955029,0.9768999499749875,0.21587824305392425,0.98140020010005,31.243422746658325
2000,9.996,50,0.24315177251372733,0.948583791895948,6000,91,0.14235778344951427,0.9492746373186594,0.2245091964356771,0.9826783391695848,0.20725995980625142,0.9854197098549274,23.09196162223816
2000,9.996,50,0.24315177251372733,0.948583791895948,7000,112,0.14269702478830665,0.9618059029514757,0.2074051209119102,0.9856843421710856,0.19933887920914667,0.9878439219609805,18.73594832420349
2000,9.996,50,0.24315177251372733,0.948583791895948,8000,133,0.14281731099802863,0.9665057528764383,0.20008710266819807,0.9876478239119559,0.19075829111156273,0.9891125562781391,16.985995531082153
2000,9.996,50,0.24315177251372733,0.948583791895948,9000,152,0.14041307299230213,0.9738809404702351,0.1985629636008064,0.9885887943971986,0.18763778520611943,0.9900505252626313,13.862109184265137
2000,9.996,50,0.24315177251372733,0.948583791895948,10000,172,0.14048415484641236,0.979152076038019,0.19461716259132705,0.9897293646823412,0.18367226842717874,0.9909124562281141,12.296566009521484
2000,9.996,50,0.24315177251372733,0.948583791895948,11000,192,0.13814912219389558,0.9817973986993497,0.190979152765548,0.9904532266133067,0.1804240203484354,0.9914587293646824,10.888875722885132
2000,9.996,50,0.24315177251372733,0.948583791895948,12000,200,0.13708764318052155,0.9821095547773887,0.18627338390338122,0.99072036018009,0.18031636424077443,0.9916718359179589,10.754349946975708
2000,9.996,50,0.24315177251372733,0.948583791895948,13000,214,0.13578752829663276,0.9837338669334668,0.1848727586272605,0.991112056028014,0.1771506071416163,0.9921210605302652,10.139450788497925
2000,9.996,50,0.24315177251372733,0.948583791895948,14000,226,0.13402284182980914,0.985184092046023,0.18240084649305907,0.9914752376188094,0.1772928959498966,0.9922816408204103,9.678100824356079
2000,9.996,50,0.24315177251372733,0.948583791895948,15000,234,0.13320480252925498,0.9864162081040521,0.18104574763078504,0.9917423711855928,0.17821513359245247,0.9924372186093047,8.944567918777466
2000,9.996,50,0.24315177251372733,0.948583791895948,16000,241,0.13297852154066908,0.9871635817908955,0.17988358308509478,0.9919454727363682,0.17403031140427347,0.9926643321660831,8.585395812988281
2000,9.996,50,0.24315177251372733,0.948583791895948,17000,248,0.13214535514085585,0.9880420210105052,0.17813636058665172,0.9920830415207604,0.17358841295621893,0.9927848924462231,8.097461700439453
2000,9.996,50,0.24315177251372733,0.948583791895948,18000,253,0.1317757495154924,0.9882121060530266,0.17681617965313387,0.9921745872936468,0.1752462439557654,0.9928769384692346,8.042471408843994
2000,9.996,50,0.24315177251372733,0.948583791895948,19000,258,0.13142026018090305,0.9890380190095047,0.17679891584484939,0.9922981490745373,0.1734028645471792,0.9929059529764882,7.636648654937744
2000,9.996,50,0.24315177251372733,0.948583791895948,20000,264,0.1307571698147046,0.9891740870435217,0.17545166325834055,0.9923881940970485,0.1744425511300958,0.9929849924962482,7.656760931015015
2000,9.996,50,0.24315177251372733,0.948583791895948,21000,269,0.1303711310454554,0.9892691345672836,0.17450226389075044,0.9924582291145573,0.17133930402893444,0.9930340170085042,7.717194080352783
2000,9.996,50,0.24315177251372733,0.948583791895948,22000,273,0.12961730310371444,0.9897733866933467,0.17513683144326153,0.9925187593796898,0.17245888451418984,0.9930515257628815,7.197376728057861
2000,9.996,50,0.24315177251372733,0.948583791895948,23000,274,0.12960795062322647,0.9897873936968484,0.175043746990593,0.9925162581290645,0.17300103815035411,0.9931210605302652,7.27896785736084
2000,9.996,50,0.24315177251372733,0.948583791895948,24000,277,0.1291290776014287,0.989808404202101,0.17475127305824287,0.9925287643821911,0.1707447534836262,0.9931190595297649,7.108661890029907
2000,9.996,50,0.24315177251372733,0.948583791895948,25000,282,0.1286968969260373,0.9901250625312656,0.17437587780210118,0.9926818409204602,0.17285145350657263,0.99324012006003,7.093760967254639
2000,9.996,50,0.24315177251372733,0.948583791895948,26000,285,0.12850790075934335,0.9902561280640321,0.1737015984865335,0.9927388694347173,0.1720596551946106,0.9933011505752877,7.1487860679626465
2000,9.996,50,0.24315177251372733,0.948583791895948,27000,287,0.1285910372552382,0.9902561280640321,0.17351560472128025,0.9927968984492246,0.17214936694966101,0.993304652326163,6.908779859542847
2000,9.996,50,0.24315177251372733,0.948583791895948,28000,295,0.1273175736881387,0.9909159579789895,0.1730078586056271,0.9929429714857428,0.17106315315241744,0.9934122061030515,6.470249652862549
2000,9.996,50,0.24315177251372733,0.948583791895948,29000,298,0.12642606062032655,0.9910045022511256,0.17221678087001097,0.9929399699849925,0.169945954572305,0.9934162081040521,6.509465456008911
501,19.500998003992017,50,0.23074563475808482,0.9382355289421158,1000,2,0.000374195021838052,0.046347305389221556,0.17787126425703148,0.5122475049900199,0.2241700147402541,0.4168542914171657,27.567896604537964
501,19.500998003992017,50,0.23074563475808482,0.9382355289421158,2000,12,0.029410588887294243,0.2564311377245509,0.2532534475118095,0.8608143712574851,0.2614599870721581,0.895377245508982,22.89754867553711
501,19.500998003992017,50,0.23074563475808482,0.9382355289421158,3000,22,0.07775956518869526,0.5465229540918164,0.25311327366690795,0.898251497005988,0.2332967987352925,0.9229860279441118,15.912998914718628
501,19.500998003992017,50,0.23074563475808482,0.9382355289421158,4000,29,0.0869733868745738,0.6016766467065868,0.23502087416935474,0.9091736526946108,0.17685859727677208,0.9379720558882235,14.513203859329224
501,19.500998003992017,50,0.23074563475808482,0.9382355289421158,5000,35,0.09814134510318702,0.6569181636726547,0.2311052676241372,0.91812375249501,0.16436537810794644,0.9446786427145708,12.987758159637451
501,19.500998003992017,50,0.23074563475808482,0.9382355289421158,6000,39,0.09632759193277525,0.6789780439121756,0.21266704311760043,0.926562874251497,0.15994514572108343,0.9452774451097804,12.157647609710693
501,19.500998003992017,50,0.23074563475808482,0.9382355289421158,7000,43,0.1061182216569638,0.7939321357285429,0.2059357861311704,0.9318323353293413,0.15906448101629178,0.9465469061876247,8.64544677734375
501,19.500998003992017,50,0.23074563475808482,0.9382355289421158,8000,45,0.10602334764056406,0.7973652694610779,0.20800034362497105,0.9313373253493014,0.14734355896992127,0.9489900199600798,8.696788549423218
501,19.500998003992017,50,0.23074563475808482,0.9382355289421158,9000,47,0.10610508428764343,0.7984191616766467,0.20961952963189173,0.9329021956087824,0.14025681776038237,0.9479920159680638,8.689069509506226
501,19.500998003992017,50,0.23074563475808482,0.9382355289421158,10000,50,0.10694614830979468,0.8132774451097804,0.17475219715692236,0.9398403193612774,0.1614192130359581,0.9476886227544911,8.191532373428345
501,19.500998003992017,50,0.23074563475808482,0.9382355289421158,11000,52,0.10728629512565882,0.8186746506986028,0.17946461553289628,0.9411337325349302,0.13328588235663874,0.9499720558882235,8.065689086914062
501,19.500998003992017,50,0.23074563475808482,0.9382355289421158,12000,53,0.10816966273418618,0.8244710578842316,0.1856680519921343,0.9386826347305389,0.14709225178072122,0.9494850299401197,7.967516660690308
501,19.500998003992017,50,0.23074563475808482,0.9382355289421158,13000,53,0.10816966273418618,0.8244710578842316,0.1856680519921343,0.9386826347305389,0.14598234312420047,0.9474491017964072,7.718536376953125
501,19.500998003992017,50,0.23074563475808482,0.9382355289421158,14000,54,0.10641290102238908,0.8324710578842316,0.17570135637576223,0.9431696606786427,0.13938055313143968,0.9514810379241517,7.4774720668792725
501,19.500998003992017,50,0.23074563475808482,0.9382355289421158,15000,54,0.10641290102238908,0.8324710578842316,0.17570135637576223,0.9431696606786427,0.13411797860515498,0.9511377245508982,7.362506866455078
501,19.500998003992017,50,0.23074563475808482,0.9382355289421158,16000,54,0.10641290102238908,0.8324710578842316,0.17570135637576223,0.9431696606786427,0.12855087692464032,0.9507864271457086,7.365421533584595
501,19.500998003992017,50,0.23074563475808482,0.9382355289421158,17000,55,0.1056886066321715,0.8325508982035928,0.17625582879095342,0.9425469061876247,0.15355437079439177,0.9463473053892215,7.395967483520508
501,19.500998003992017,50,0.23074563475808482,0.9382355289421158,18000,55,0.1056886066321715,0.8325508982035928,0.17625582879095342,0.9425469061876247,0.13794438932709222,0.9524950099800399,7.443808555603027
501,19.500998003992017,50,0.23074563475808482,0.9382355289421158,19000,55,0.1056886066321715,0.8325508982035928,0.17625582879095342,0.9425469061876247,0.14131956179435087,0.9511217564870259,7.514323711395264
501,19.500998003992017,50,0.23074563475808482,0.9382355289421158,20000,55,0.1056886066321715,0.8325508982035928,0.17625582879095342,0.9425469061876247,0.1476765189952322,0.9517924151696607,7.487563133239746
501,19.500998003992017,50,0.23074563475808482,0.9382355289421158,21000,55,0.1056886066321715,0.8325508982035928,0.17625582879095342,0.9425469061876247,0.1380779840109625,0.9507305389221556,7.55258321762085
501,19.500998003992017,50,0.23074563475808482,0.9382355289421158,22000,55,0.1056886066321715,0.8325508982035928,0.17625582879095342,0.9425469061876247,0.1344980403947916,0.9525908183632734,7.460915565490723
501,19.500998003992017,50,0.23074563475808482,0.9382355289421158,23000,55,0.10608855257409677,0.7988902195608782,0.1688950466669949,0.9443912175648702,0.1425034336306178,0.9509061876247505,8.469572067260742
501,19.500998003992017,50,0.23074563475808482,0.9382355289421158,24000,55,0.10608855257409677,0.7988902195608782,0.1688950466669949,0.9443912175648702,0.14104935523174258,0.9511696606786427,8.617088794708252
501,19.500998003992017,50,0.23074563475808482,0.9382355289421158,25000,55,0.10608855257409677,0.7988902195608782,0.1688950466669949,0.9443912175648702,0.1313355801657152,0.9524151696606786,8.631268739700317
501,19.500998003992017,50,0.23074563475808482,0.9382355289421158,26000,55,0.10608855257409677,0.7988902195608782,0.1688950466669949,0.9443912175648702,0.1475201277279161,0.9503952095808383,8.56320834159851
501,19.500998003992017,50,0.23074563475808482,0.9382355289421158,27000,55,0.10608855257409677,0.7988902195608782,0.1688950466669949,0.9443912175648702,0.1440452830663081,0.9508423153692614,8.792855739593506
501,19.500998003992017,50,0.23074563475808482,0.9382355289421158,28000,55,0.10608855257409677,0.7988902195608782,0.1688950466669949,0.9443912175648702,0.14706176554091072,0.9509540918163673,8.607976913452148
